,states,actions,rewards1,rewards2,rewards3,rewards,nextStates,dones
1606,"[0.0, 0.0, 0.5185185185185185, 0.5, 0.0, 0.0, 0.2361111111111111, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",3.0,7.5,12.5,10.5,7.635775812541028,"[1.0, 0.0, 0.3055555555555556, 1.0, 0.0, 0.0, 0.2361111111111111, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1607,"[0.0, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5, 1.0, 0.0, 0.7222222222222222, 0.5]",0.0,4.0,18.0,17.0,5.903893108287374,"[0.0, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.3611111111111111, 0.5]",0.0
1608,"[1.0, 0.0, 0.3055555555555556, 1.0, 0.0, 0.0, 0.2361111111111111, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",1.0,5.0,12.0,10.5,11.23117498199737,"[0.0, 0.0, 0.537037037037037, 0.5, 0.0, 0.0, 0.2361111111111111, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5]",0.0
1609,"[1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",1.0,5.0,13.5,11.0,9.26060118318198,"[1.0, 0.0, 0.8333333333333335, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1610,"[0.0, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.3611111111111111, 0.5]",3.0,11.5,24.5,14.5,0.975294340632327,"[1.0, 0.0, 1.1435185185185186, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",0.0
1611,"[0.0, 0.0, 0.537037037037037, 0.5, 0.0, 0.0, 0.2361111111111111, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5]",0.0,4.0,14.0,12.5,9.875699168323866,"[0.0, 0.0, 0.3055555555555556, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1612,"[1.0, 0.0, 0.8333333333333335, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",3.0,7.5,14.5,13.0,5.903893108287374,"[0.0, 0.0, 0.5555555555555556, 0.5, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1613,"[1.0, 0.0, 1.1435185185185186, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",1.0,5.0,13.0,11.0,9.875699168323866,"[0.0, 0.0, 0.5185185185185186, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 1.0555555555555556, 0.5]",0.0
1614,"[0.0, 0.0, 0.3055555555555556, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0,12.0,21.5,12.5,1.3451758382460315,"[1.0, 0.0, 0.6574074074074073, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1615,"[0.0, 0.0, 0.5555555555555556, 0.5, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0,4.0,16.5,15.0,7.160189199660606,"[0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 1.0, 0.0, 0.6388888888888888, 0.5]",0.0
1616,"[1.0, 0.0, 0.6574074074074073, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",1.0,5.0,13.0,10.5,9.875699168323866,"[1.0, 0.0, 0.9166666666666666, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1617,"[0.0, 0.0, 0.5185185185185186, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 1.0555555555555556, 0.5]",0.0,4.0,18.5,17.0,5.536175066910767,"[0.0, 0.0, 0.4722222222222222, 0.0, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.75, 0.5]",0.0
1618,"[0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 1.0, 0.0, 0.6388888888888888, 0.5]",0.0,14.5,26.0,15.0,0.5467359950398596,"[1.0, 0.0, 0.9074074074074076, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5]",0.0
1619,"[1.0, 0.0, 0.9166666666666666, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",1.0,9.5,21.0,10.5,1.9785684640037355,"[1.0, 0.0, 0.6111111111111112, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1620,"[0.0, 0.0, 0.4722222222222222, 0.0, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.75, 0.5]",0.0,16.5,32.5,17.0,0.18322733458759544,"[1.0, 0.0, 1.138888888888889, 0.5, 0.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.3796296296296297, 0.5]",0.0
1621,"[1.0, 0.0, 0.9074074074074076, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5]",2.0,6.0,12.5,11.0,9.26060118318198,"[1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1622,"[1.0, 0.0, 0.6111111111111112, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",2.0,6.0,12.5,11.0,9.26060118318198,"[0.0, 0.0, 0.3055555555555556, 0.0, 1.0, 0.0, 0.75, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1623,"[1.0, 0.0, 1.138888888888889, 0.5, 0.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.3796296296296297, 0.5]",2.0,6.0,15.5,14.0,6.296035333567056,"[1.0, 0.0, 0.4722222222222222, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",0.0
1624,"[1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",1.0,5.0,13.0,11.0,9.875699168323866,"[1.0, 0.0, 0.8055555555555556, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1625,"[0.0, 0.0, 0.3055555555555556, 0.0, 1.0, 0.0, 0.75, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0,4.0,14.5,13.0,9.26060118318198,"[0.0, 0.0, 0.3055555555555556, 0.0, 0.0, 0.0, 0.3888888888888889, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1626,"[1.0, 0.0, 0.4722222222222222, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",1.0,5.0,13.0,11.5,9.875699168323866,"[1.0, 0.0, 1.1574074074074074, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.75, 0.5, 0.0, 0.0, 0.375, 0.0]",0.0
1627,"[1.0, 0.0, 0.8055555555555556, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",3.0,7.5,14.5,13.0,5.903893108287374,"[0.0, 0.0, 0.4722222222222222, 0.5, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1628,"[0.0, 0.0, 0.3055555555555556, 0.0, 0.0, 0.0, 0.3888888888888889, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.2361111111111111, 0.0]",1.0,5.0,12.5,10.5,10.531652549766878,"[0.0, 0.0, 0.3194444444444444, 0.5, 0.0, 0.0, 0.48148148148148145, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1629,"[1.0, 0.0, 1.1574074074074074, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.75, 0.5, 0.0, 0.0, 0.375, 0.0]",3.0,7.5,16.0,14.5,4.868021341633725,"[0.0, 0.0, 0.8703703703703703, 0.5, 1.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.4629629629629629, 0.5, 0.0, 0.0, 0.375, 0.0]",0.0
1630,"[0.0, 0.0, 0.4722222222222222, 0.5, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0,4.0,16.5,15.0,7.160189199660606,"[0.0, 0.0, 0.4027777777777778, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 1.0, 0.0, 0.6388888888888888, 0.5]",0.0
1631,"[0.0, 0.0, 0.8703703703703703, 0.5, 1.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.4629629629629629, 0.5, 0.0, 0.0, 0.375, 0.0]",0.0,4.0,18.5,17.0,5.536175066910767,"[0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",0.0
1632,"[0.0, 0.0, 0.3194444444444444, 0.5, 0.0, 0.0, 0.48148148148148145, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0,4.0,15.0,13.0,8.683813957093905,"[0.0, 0.0, 0.3194444444444444, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1633,"[0.0, 0.0, 0.4027777777777778, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 1.0, 0.0, 0.6388888888888888, 0.5]",0.0,14.5,28.5,15.0,0.3964006092152483,"[1.0, 0.0, 0.9490740740740742, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5]",0.0
1634,"[0.0, 0.0, 0.3194444444444444, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",3.0,7.5,12.5,11.0,7.635775812541028,"[1.0, 0.0, 0.7175925925925927, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",0.0
1635,"[0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",0.0,16.5,30.0,17.5,0.2527165114417205,"[0.0, 0.0, 0.9074074074074073, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",0.0
1636,"[1.0, 0.0, 0.9490740740740742, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5]",2.0,6.0,12.5,11.0,9.26060118318198,"[1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1637,"[1.0, 0.0, 0.7175925925925927, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2361111111111111, 0.0]",1.0,5.0,13.0,11.0,9.875699168323866,"[0.0, 0.0, 0.3194444444444444, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.4259259259259259, 0.5]",0.0
1638,"[0.0, 0.0, 0.9074074074074073, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",3.0,7.5,16.0,14.5,4.868021341633725,"[1.0, 0.0, 0.4722222222222222, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",0.0
1639,"[1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3194444444444444, 0.0]",1.0,5.0,13.0,11.5,9.875699168323866,"[1.0, 0.0, 0.8750000000000001, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1640,"[0.0, 0.0, 0.3194444444444444, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.4259259259259259, 0.5]",0.0,4.0,14.5,13.0,9.26060118318198,"[0.0, 0.0, 0.3194444444444444, 0.0, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5]",0.0
1641,"[1.0, 0.0, 0.4722222222222222, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",1.0,5.0,14.0,11.5,8.683813957093905,"[1.0, 0.0, 0.9814814814814815, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",0.0
1642,"[1.0, 0.0, 0.8750000000000001, 0.5, 0.0, 0.0, 0.2777777777777778, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",3.0,7.5,15.0,13.5,5.536175066910767,"[0.0, 0.0, 0.5833333333333334, 0.5, 1.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
1643,"[0.0, 0.0, 0.3194444444444444, 0.0, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5]",0.0,12.5,22.5,13.0,1.109157054290112,"[1.0, 0.0, 0.3194444444444444, 1.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0
1644,"[0.0, 0.0, 0.5833333333333334, 0.5, 1.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0,4.0,16.5,15.0,7.160189199660606,"[0.0, 0.0, 0.4027777777777778, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.25, 0.0, 1.0, 0.0, 0.6666666666666666, 0.5]",0.0
1645,"[1.0, 0.0, 0.9814814814814815, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",1.0,10.5,20.0,11.5,1.9785684640037355,"[0.0, 0.0, 0.5462962962962964, 0.5, 0.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.5]",0.0
1646,"[1.0, 0.0, 0.3194444444444444, 1.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",1.0,5.0,13.0,11.0,9.875699168323866,"[1.0, 0.0, 0.6805555555555556, 0.5, 1.0, 0.0, 0.7916666666666666, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0
1647,"[0.0, 0.0, 0.4027777777777778, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.25, 0.0, 1.0, 0.0, 0.6666666666666666, 0.5]",0.0,14.5,26.0,15.5,0.5467359950398596,"[1.0, 0.0, 0.9490740740740742, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.4074074074074074, 0.5]",0.0
1648,"[0.0, 0.0, 0.5462962962962964, 0.5, 0.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.5]",3.0,7.5,16.0,14.5,4.868021341633725,"[0.0, 0.0, 0.4861111111111111, 0.0, 1.0, 0.0, 0.8194444444444444, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",0.0
1649,"[1.0, 0.0, 0.6805555555555556, 0.5, 1.0, 0.0, 0.7916666666666666, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",2.0,6.0,13.0,11.5,8.683813957093905,"[0.0, 0.0, 0.5092592592592592, 0.5, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0
1650,"[1.0, 0.0, 0.9490740740740742, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.4074074074074074, 0.5]",2.0,6.0,13.0,11.5,8.683813957093905,"[1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]",0.0
1651,"[0.0, 0.0, 0.4861111111111111, 0.0, 1.0, 0.0, 0.8194444444444444, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.375, 0.0]",1.0,5.0,14.5,12.0,8.142951342982705,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.32407407407407407, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",0.0
1652,"[0.0, 0.0, 0.5092592592592592, 0.5, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0,4.0,14.5,13.5,9.26060118318198,"[0.0, 0.0, 0.3194444444444444, 0.0, 0.0, 0.0, 0.2638888888888889, 0.5, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.25, 0.0]",0.0
1653,"[1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]",1.0,5.0,13.5,11.5,9.26060118318198,"[1.0, 0.0, 0.8333333333333334, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.3333333333333333, 0.0]",0.0
1654,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.32407407407407407, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.75, 0.5]",3.0,7.5,16.5,15.0,4.564821530883029,"[0.0, 0.0, 0.4861111111111111, 0.0, 1.0, 0.0, 0.6435185185185185, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.4537037037037038, 0.5]",0.0
1655,"[0.0, 0.0, 0.3194444444444444, 0.0, 0.0, 0.0, 0.2638888888888889, 0.5, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.25, 0.0]",1.0,5.0,13.0,11.0,9.875699168323866,"[0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0
1656,"[0.0, 0.0, 0.4861111111111111, 0.0, 1.0, 0.0, 0.6435185185185185, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.4537037037037038, 0.5]",1.0,5.0,14.0,12.0,8.683813957093905,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.7824074074074074, 0.5]",0.0
1657,"[1.0, 0.0, 0.8333333333333334, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.3333333333333333, 0.0]",3.0,7.5,15.0,13.5,5.536175066910767,"[0.0, 0.0, 0.5185185185185186, 0.5, 1.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.2638888888888889, 0.5, 0.0, 0.0, 0.3333333333333333, 0.0]",0.0
1658,"[0.0, 0.0, 0.5185185185185186, 0.5, 1.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.2638888888888889, 0.5, 0.0, 0.0, 0.3333333333333333, 0.0]",0.0,4.0,17.0,15.5,6.71422402039792,"[0.0, 0.0, 0.4166666666666667, 0.0, 0.0, 0.0, 0.2916666666666667, 0.5, 0.0, 0.0, 0.2638888888888889, 0.0, 1.0, 0.0, 0.6666666666666666, 0.5]",0.0
1659,"[0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.5277777777777778, 0.5, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0,4.0,15.0,13.5,8.683813957093905,"[0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.25, 0.0]",0.0
1660,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.7824074074074074, 0.5]",3.0,7.5,20.5,15.0,2.7289428239353923,"[0.0, 0.0, 0.4861111111111111, 0.0, 1.0, 0.0, 0.6203703703703703, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.5, 0.5]",0.0
1661,"[0.0, 0.0, 0.4861111111111111, 0.0, 1.0, 0.0, 0.6203703703703703, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 0.0, 0.0, 0.5, 0.5]",1.0,5.0,14.0,12.0,8.683813957093905,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.3055555555555556, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.925925925925926, 0.5]",0.0
1662,"[0.0, 0.0, 0.4166666666666667, 0.0, 0.0, 0.0, 0.2916666666666667, 0.5, 0.0, 0.0, 0.2638888888888889, 0.0, 1.0, 0.0, 0.6666666666666666, 0.5]",0.0,15.0,29.5,15.5,0.32684985823806867,"[1.0, 0.0, 0.9907407407407409, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.4074074074074074, 0.5]",0.0
1663,"[1.0, 0.0, 0.9907407407407409, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.4074074074074074, 0.5]",2.0,6.0,13.0,11.5,8.683813957093905,"[1.0, 0.0, 0.4166666666666667, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]",0.0
1664,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.3055555555555556, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.925925925925926, 0.5]",3.0,7.5,22.0,15.0,2.250134218786582,"[0.0, 0.0, 0.4861111111111111, 0.0, 0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.3611111111111111, 0.0, 1.0, 0.0, 0.3888888888888889, 0.5]",0.0
